names,length,no_res_TM_Phob,no_hel_Phob,type,mode,T,chromosome,coorStart,coorEnd
smorf147761,28,0,0,sORFs,scrambled,0.3452,11,230736,230822
smorf147762,50,0,0,sORFs,scrambled,0.1933,11,230841,230993
smorf147764,47,0,0,sORFs,scrambled,0.3546,11,231303,231446
smorf147766,83,0,0,sORFs,scrambled,0.3936,11,233586,233837
smorf147767,30,0,0,sORFs,scrambled,0.2222,11,233967,234059
smorf147772,35,0,0,sORFs,scrambled,0.4381,11,236904,237011
smorf147800,26,0,0,sORFs,scrambled,0.4615,11,247260,247340
smorf147804,32,0,0,sORFs,scrambled,0.4896,11,248043,248141
smorf147849,30,0,0,sORFs,scrambled,0.2889,11,258138,258230
smorf147866,63,37,2,sORFs,scrambled,0.4497,11,265479,265670
smorf147885,36,0,0,sORFs,scrambled,0.3148,11,270324,270434
smorf147910,43,0,0,sORFs,scrambled,0.3178,11,276777,276908
smorf147913,29,0,0,sORFs,scrambled,0.4023,11,277575,277664
smorf147915,28,0,0,sORFs,scrambled,0.3452,11,278583,278669
smorf147917,26,0,0,sORFs,scrambled,0.3718,11,280029,280109
smorf147953,28,0,0,sORFs,scrambled,0.381,11,292290,292376
smorf147958,53,0,0,sORFs,scrambled,0.3208,11,294036,294197
smorf147965,68,0,0,sORFs,scrambled,0.2941,11,298848,299054
smorf147968,40,0,0,sORFs,scrambled,0.3333,11,301992,302114
smorf147971,30,0,0,sORFs,scrambled,0.5,11,302430,302522
smorf147975,42,0,0,sORFs,scrambled,0.3095,11,303573,303701
smorf147999,80,46,2,sORFs,scrambled,0.4667,11,309144,309386
smorf148001,32,0,0,sORFs,scrambled,0.2917,11,309717,309815
smorf148004,39,0,0,sORFs,scrambled,0.2735,11,313044,313163
smorf148056,45,0,0,sORFs,scrambled,0.2296,11,327456,327593
smorf148057,35,0,0,sORFs,scrambled,0.3524,11,327624,327731
smorf148068,46,0,0,sORFs,scrambled,0.3986,11,330429,330569
smorf148080,27,0,0,sORFs,scrambled,0.4815,11,333657,333740
smorf148083,32,0,0,sORFs,scrambled,0.375,11,334896,334994
smorf148084,27,0,0,sORFs,scrambled,0.358,11,335796,335879
smorf148087,34,0,0,sORFs,scrambled,0.3431,11,336234,336338
smorf148095,47,0,0,sORFs,scrambled,0.2979,11,338577,338720
smorf148099,63,0,0,sORFs,scrambled,0.381,11,340092,340283
smorf148135,45,0,0,sORFs,scrambled,0.2593,11,352578,352715
smorf148159,70,0,0,sORFs,scrambled,0.4,11,360585,360797
smorf148165,39,0,0,sORFs,scrambled,0.3761,11,361854,361973
smorf148166,31,0,0,sORFs,scrambled,0.2903,11,363900,363995
smorf148167,27,18,1,sORFs,scrambled,0.4321,11,364008,364091
smorf148175,43,0,0,sORFs,scrambled,0.3411,11,371148,371279
smorf148178,28,0,0,sORFs,scrambled,0.369,11,374988,375074
smorf148179,26,0,0,sORFs,scrambled,0.3718,11,378234,378314
smorf148190,33,0,0,sORFs,scrambled,0.3434,11,381543,381644
smorf148199,40,0,0,sORFs,scrambled,0.4167,11,384693,384815
smorf148200,47,0,0,sORFs,scrambled,0.3404,11,384960,385103
smorf148210,30,0,0,sORFs,scrambled,0.2667,11,388770,388862
smorf148213,47,0,0,sORFs,scrambled,0.3475,11,389478,389621
smorf148214,35,0,0,sORFs,scrambled,0.219,11,389736,389843
smorf148215,34,0,0,sORFs,scrambled,0.402,11,389853,389957
smorf148225,63,21,1,sORFs,scrambled,0.4074,11,394308,394499
smorf148257,35,0,0,sORFs,scrambled,0.219,11,401814,401921
smorf148286,69,0,0,sORFs,scrambled,0.314,11,407772,407981
smorf148325,38,16,1,sORFs,scrambled,0.3772,11,416472,416588
smorf148349,40,0,0,sORFs,scrambled,0.3667,11,420822,420944
smorf148367,94,0,0,sORFs,scrambled,0.3156,11,425517,425801
smorf148375,50,0,0,sORFs,scrambled,0.38,11,426906,427058
smorf148378,29,0,0,sORFs,scrambled,0.4138,11,428121,428210
smorf148390,27,0,0,sORFs,scrambled,0.3827,11,430344,430427
smorf148391,29,0,0,sORFs,scrambled,0.2414,11,430440,430529
smorf148398,40,0,0,sORFs,scrambled,0.325,11,432624,432746
smorf148409,26,0,0,sORFs,scrambled,0.3462,11,436689,436769
smorf148410,81,0,0,sORFs,scrambled,0.3909,11,436953,437198
smorf14842,26,0,0,sORFs,scrambled,0.2692,2,515450,515530
smorf148421,29,0,0,sORFs,scrambled,0.2299,11,439446,439535
smorf148492,40,0,0,sORFs,scrambled,0.3917,11,457953,458075
smorf148511,57,0,0,sORFs,scrambled,0.269,11,463083,463256
smorf148512,86,0,0,sORFs,scrambled,0.3372,11,463308,463568
smorf148533,28,0,0,sORFs,scrambled,0.369,11,468597,468683
smorf148558,29,0,0,sORFs,scrambled,0.3793,11,475470,475559
smorf148565,49,0,0,sORFs,scrambled,0.3129,11,477765,477914
smorf148566,28,0,0,sORFs,scrambled,0.369,11,478635,478721
smorf14858,57,0,0,sORFs,scrambled,0.3392,2,512609,512782
smorf148589,91,20,1,sORFs,scrambled,0.4103,11,481803,482078
smorf148592,75,0,0,sORFs,scrambled,0.3467,11,482595,482822
smorf148593,42,0,0,sORFs,scrambled,0.3016,11,482865,482993
smorf148621,35,0,0,sORFs,scrambled,0.3905,11,488277,488384
smorf148634,39,0,0,sORFs,scrambled,0.2991,11,493452,493571
smorf148653,39,0,0,sORFs,scrambled,0.3419,11,500907,501026
smorf148690,71,0,0,sORFs,scrambled,0.3099,11,510369,510584
smorf148694,41,0,0,sORFs,scrambled,0.3333,11,511347,511472
smorf148698,56,0,0,sORFs,scrambled,0.2917,11,512679,512849
smorf148700,35,0,0,sORFs,scrambled,0.4762,11,513288,513395
smorf148705,31,0,0,sORFs,scrambled,0.3763,11,514026,514121
smorf148750,39,16,1,sORFs,scrambled,0.3932,11,526812,526931
smorf148765,67,0,0,sORFs,scrambled,0.2985,11,532014,532217
smorf148771,31,0,0,sORFs,scrambled,0.2903,11,533013,533108
smorf148822,36,0,0,sORFs,scrambled,0.3519,11,547464,547574
smorf148827,39,0,0,sORFs,scrambled,0.3162,11,548739,548858
smorf148828,30,0,0,sORFs,scrambled,0.3333,11,551100,551192
smorf148852,45,0,0,sORFs,scrambled,0.3037,11,560358,560495
smorf148861,40,0,0,sORFs,scrambled,0.35,11,562035,562157
smorf148878,55,0,0,sORFs,scrambled,0.3455,11,567222,567389
smorf148895,45,18,1,sORFs,scrambled,0.3556,11,570807,570944
smorf148916,42,0,0,sORFs,scrambled,0.2381,11,578091,578219
smorf148927,93,0,0,sORFs,scrambled,0.2581,11,580743,581024
smorf148928,28,0,0,sORFs,scrambled,0.3095,11,581277,581363
smorf148971,34,0,0,sORFs,scrambled,0.2843,11,589629,589733
smorf148982,28,19,1,sORFs,scrambled,0.4405,11,596481,596567
smorf149045,26,0,0,sORFs,scrambled,0.1667,11,613401,613481
smorf149046,47,0,0,sORFs,scrambled,0.2624,11,614172,614315
smorf149047,26,0,0,sORFs,scrambled,0.2308,11,614316,614396
smorf149048,40,0,0,sORFs,scrambled,0.2333,11,614427,614549
smorf149051,65,21,1,sORFs,scrambled,0.3846,11,618315,618512
smorf149054,26,0,0,sORFs,scrambled,0.359,11,619038,619118
smorf149103,32,0,0,sORFs,scrambled,0.4688,11,632511,632609
smorf149113,59,0,0,sORFs,scrambled,0.3672,11,635001,635180
smorf149140,32,0,0,sORFs,scrambled,0.25,11,639591,639689
smorf149161,41,17,1,sORFs,scrambled,0.374,11,643326,643451
smorf149164,33,0,0,sORFs,scrambled,0.2121,11,643773,643874
smorf149165,28,0,0,sORFs,scrambled,0.2857,11,644661,644747
smorf149167,41,0,0,sORFs,scrambled,0.374,11,645006,645131
smorf149171,45,20,1,sORFs,scrambled,0.3704,11,645813,645950
smorf149176,29,0,0,sORFs,scrambled,0.4253,11,649623,649712
smorf149239,30,0,0,sORFs,scrambled,0.3,11,663051,663143
smorf149248,28,0,0,sORFs,scrambled,0.3452,11,664467,664553
smorf149249,60,0,0,sORFs,scrambled,0.2778,11,664569,664751
smorf14925,46,0,0,sORFs,scrambled,0.3116,2,490745,490885
smorf149251,44,19,1,sORFs,scrambled,0.3409,11,664956,665090
smorf149264,69,0,0,sORFs,scrambled,0.2609,11,666008,666217
smorf149267,48,19,1,sORFs,scrambled,0.2639,11,665756,665902
smorf149270,39,0,0,sORFs,scrambled,0.4188,11,665177,665296
smorf149273,39,0,0,sORFs,scrambled,0.3077,11,664034,664153
smorf149274,70,0,0,sORFs,scrambled,0.3,11,663743,663955
smorf149277,59,23,1,sORFs,scrambled,0.4746,11,662873,663052
smorf14930,32,0,0,sORFs,scrambled,0.4063,2,488801,488899
smorf149310,44,0,0,sORFs,scrambled,0.4015,11,652376,652510
smorf149311,40,0,0,sORFs,scrambled,0.2583,11,652241,652363
smorf149314,32,0,0,sORFs,scrambled,0.3021,11,651173,651271
smorf149318,32,0,0,sORFs,scrambled,0.4063,11,650567,650665
smorf149320,30,0,0,sORFs,scrambled,0.3333,11,650177,650269
smorf149357,57,0,0,sORFs,scrambled,0.3626,11,644765,644938
smorf149359,29,21,1,sORFs,scrambled,0.4253,11,644627,644716
smorf149360,27,0,0,sORFs,scrambled,0.2346,11,644150,644233
smorf149363,47,0,0,sORFs,scrambled,0.2766,11,643484,643627
smorf149364,40,0,0,sORFs,scrambled,0.25,11,643133,643255
smorf149418,44,0,0,sORFs,scrambled,0.2803,11,630392,630526
smorf149435,59,0,0,sORFs,scrambled,0.3446,11,625118,625297
smorf149462,59,18,1,sORFs,scrambled,0.2486,11,617192,617371
smorf149473,28,0,0,sORFs,scrambled,0.3333,11,614423,614509
smorf14948,27,0,0,sORFs,scrambled,0.2716,2,477659,477742
smorf149488,31,0,0,sORFs,scrambled,0.3548,11,610646,610741
smorf149500,27,20,1,sORFs,scrambled,0.3827,11,605144,605227
smorf14952,63,0,0,sORFs,scrambled,0.3651,2,476729,476920
smorf149561,32,0,0,sORFs,scrambled,0.375,11,590906,591004
smorf149567,38,0,0,sORFs,scrambled,0.3421,11,589499,589615
smorf14960,35,0,0,sORFs,scrambled,0.3714,2,466760,466867
smorf149606,53,0,0,sORFs,scrambled,0.3145,11,581288,581449
smorf149617,27,0,0,sORFs,scrambled,0.3951,11,579344,579427
smorf14962,55,0,0,sORFs,scrambled,0.3818,2,466172,466339
smorf149645,31,24,1,sORFs,scrambled,0.5806,11,569792,569887
smorf149651,38,0,0,sORFs,scrambled,0.2544,11,567491,567607
smorf149664,26,0,0,sORFs,scrambled,0.3462,11,565595,565675
smorf149665,39,0,0,sORFs,scrambled,0.3248,11,564704,564823
smorf149705,30,0,0,sORFs,scrambled,0.2778,11,554366,554458
smorf149716,35,0,0,sORFs,scrambled,0.4286,11,551387,551494
smorf149727,28,0,0,sORFs,scrambled,0.2976,11,548867,548953
smorf149744,31,0,0,sORFs,scrambled,0.3656,11,533330,533425
smorf149745,42,0,0,sORFs,scrambled,0.2937,11,533201,533329
smorf149768,68,0,0,sORFs,scrambled,0.2647,11,527411,527617
smorf149769,51,0,0,sORFs,scrambled,0.3725,11,527009,527164
smorf149790,35,0,0,sORFs,scrambled,0.2286,11,518636,518743
smorf149793,59,17,1,sORFs,scrambled,0.322,11,517391,517570
smorf149798,34,0,0,sORFs,scrambled,0.2353,11,516896,517000
smorf149815,41,0,0,sORFs,scrambled,0.3577,11,513227,513352
smorf149908,29,0,0,sORFs,scrambled,0.2759,11,493667,493756
smorf14991,35,0,0,sORFs,scrambled,0.3048,2,460367,460474
smorf149922,32,0,0,sORFs,scrambled,0.5104,11,490829,490927
smorf149925,36,0,0,sORFs,scrambled,0.3148,11,490301,490411
smorf149926,26,19,1,sORFs,scrambled,0.5,11,490190,490270
smorf149931,40,0,0,sORFs,scrambled,0.2833,11,489668,489790
smorf149935,62,0,0,sORFs,scrambled,0.3548,11,487316,487504
smorf149945,47,0,0,sORFs,scrambled,0.3404,11,481496,481639
smorf149961,30,0,0,sORFs,scrambled,0.2889,11,477836,477928
smorf149962,46,18,1,sORFs,scrambled,0.3478,11,475574,475714
smorf14997,72,0,0,sORFs,scrambled,0.3472,2,458375,458593
smorf149974,64,0,0,sORFs,scrambled,0.4844,11,471098,471292
smorf14998,47,0,0,sORFs,scrambled,0.3759,2,457535,457678
smorf149982,46,0,0,sORFs,scrambled,0.3188,11,468764,468904
smorf149984,74,0,0,sORFs,scrambled,0.3964,11,466214,466438
smorf149986,41,0,0,sORFs,scrambled,0.3008,11,465878,466003
smorf149991,76,0,0,sORFs,scrambled,0.2719,11,463115,463345
smorf149999,42,0,0,sORFs,scrambled,0.3968,11,460922,461050
smorf150005,29,0,0,sORFs,scrambled,0.3218,11,457649,457738
smorf150018,53,25,1,sORFs,scrambled,0.4025,11,451787,451948
smorf150074,26,0,0,sORFs,scrambled,0.3077,11,438302,438382
smorf150075,35,0,0,sORFs,scrambled,0.3143,11,437414,437521
smorf150076,32,0,0,sORFs,scrambled,0.3542,11,437195,437293
smorf150097,27,0,0,sORFs,scrambled,0.4074,11,431744,431827
smorf150098,38,0,0,sORFs,scrambled,0.307,11,431588,431704
smorf150099,41,0,0,sORFs,scrambled,0.4146,11,431051,431176
smorf150111,39,0,0,sORFs,scrambled,0.3333,11,426605,426724
smorf150119,56,0,0,sORFs,scrambled,0.2798,11,417692,417862
smorf150131,31,0,0,sORFs,scrambled,0.3656,11,411104,411199
smorf15014,30,0,0,sORFs,scrambled,0.2,2,453569,453661
smorf150199,39,0,0,sORFs,scrambled,0.547,11,394025,394144
smorf15022,48,0,0,sORFs,scrambled,0.2917,2,450524,450670
smorf150228,27,0,0,sORFs,scrambled,0.3457,11,388757,388840
smorf150241,30,0,0,sORFs,scrambled,0.4222,11,385082,385174
smorf150252,76,0,0,sORFs,scrambled,0.3114,11,381632,381862
smorf150256,26,0,0,sORFs,scrambled,0.359,11,379016,379096
smorf15027,37,0,0,sORFs,scrambled,0.3694,2,449549,449662
smorf150273,31,0,0,sORFs,scrambled,0.3763,11,375035,375130
smorf150290,27,0,0,sORFs,scrambled,0.4074,11,371420,371503
smorf150326,45,21,1,sORFs,scrambled,0.4296,11,363893,364030
smorf150336,42,0,0,sORFs,scrambled,0.3095,11,361799,361927
smorf150338,49,0,0,sORFs,scrambled,0.3605,11,359579,359728
smorf15034,30,0,0,sORFs,scrambled,0.3778,2,447692,447784
smorf150345,42,0,0,sORFs,scrambled,0.4683,11,357992,358120
smorf150346,73,45,2,sORFs,scrambled,0.4201,11,357437,357658
smorf150355,53,17,1,sORFs,scrambled,0.2516,11,355724,355885
smorf150356,67,0,0,sORFs,scrambled,0.2935,11,355418,355621
smorf150368,61,0,0,sORFs,scrambled,0.3224,11,352373,352558
smorf150384,27,0,0,sORFs,scrambled,0.284,11,350795,350878
smorf150385,39,0,0,sORFs,scrambled,0.2735,11,350672,350791
smorf150403,36,0,0,sORFs,scrambled,0.2037,11,342167,342277
smorf150421,39,0,0,sORFs,scrambled,0.3675,11,338522,338641
smorf150423,26,19,1,sORFs,scrambled,0.4487,11,336047,336127
smorf150424,28,0,0,sORFs,scrambled,0.3452,11,335840,335926
smorf150447,34,0,0,sORFs,scrambled,0.3333,11,327509,327613
smorf150448,65,0,0,sORFs,scrambled,0.3487,11,327260,327457
smorf150456,64,0,0,sORFs,scrambled,0.2604,11,324890,325084
smorf150469,37,0,0,sORFs,scrambled,0.3514,11,321557,321670
smorf150490,44,0,0,sORFs,scrambled,0.3409,11,315926,316060
smorf150498,42,20,1,sORFs,scrambled,0.3413,11,313544,313672
smorf1505,45,0,0,sORFs,scrambled,0.1926,1,196811,196948
smorf150507,37,18,1,sORFs,scrambled,0.3153,11,309419,309532
smorf150512,35,0,0,sORFs,scrambled,0.2476,11,308366,308473
smorf150527,37,0,0,sORFs,scrambled,0.3784,11,305759,305872
smorf150531,32,0,0,sORFs,scrambled,0.3125,11,303590,303688
smorf150534,31,18,1,sORFs,scrambled,0.2796,11,302573,302668
smorf150552,34,0,0,sORFs,scrambled,0.4608,11,298946,299050
smorf150583,51,0,0,sORFs,scrambled,0.3529,11,288335,288490
smorf150596,27,0,0,sORFs,scrambled,0.321,11,284363,284446
smorf1506,65,0,0,sORFs,scrambled,0.3692,1,196970,197167
smorf150607,33,0,0,sORFs,scrambled,0.2828,11,282308,282409
smorf150613,43,0,0,sORFs,scrambled,0.2946,11,280493,280624
smorf150614,31,0,0,sORFs,scrambled,0.3871,11,279854,279949
smorf150620,29,0,0,sORFs,scrambled,0.1149,11,278417,278506
smorf15063,27,0,0,sORFs,scrambled,0.284,2,441290,441373
smorf150639,44,21,1,sORFs,scrambled,0.4242,11,270389,270523
smorf150655,51,18,1,sORFs,scrambled,0.3595,11,264401,264556
smorf150662,52,0,0,sORFs,scrambled,0.3205,11,262850,263008
smorf150666,61,0,0,sORFs,scrambled,0.2842,11,261614,261799
smorf150674,27,0,0,sORFs,scrambled,0.2469,11,259406,259489
smorf150675,32,0,0,sORFs,scrambled,0.2292,11,258875,258973
smorf150677,36,0,0,sORFs,scrambled,0.2593,11,257912,258022
smorf150679,33,0,0,sORFs,scrambled,0.2626,11,257408,257509
smorf150682,47,0,0,sORFs,scrambled,0.3191,11,256304,256447
smorf1507,52,18,1,sORFs,scrambled,0.359,1,197207,197365
smorf150720,31,0,0,sORFs,scrambled,0.4839,11,248369,248464
smorf150722,32,0,0,sORFs,scrambled,0.1979,11,248060,248158
smorf150726,33,0,0,sORFs,scrambled,0.3434,11,242591,242692
smorf150738,37,0,0,sORFs,scrambled,0.3333,11,235754,235867
smorf150755,33,0,0,sORFs,scrambled,0.2828,11,230741,230842
smorf150757,39,0,0,sORFs,scrambled,0.3675,11,229676,229795
smorf15077,68,22,1,sORFs,scrambled,0.3775,2,436862,437068
smorf15078,55,20,1,sORFs,scrambled,0.3333,2,436553,436720
smorf150798,60,0,0,sORFs,scrambled,0.3444,11,219770,219952
smorf1508,42,0,0,sORFs,scrambled,0.3016,1,197786,197914
smorf150808,31,0,0,sORFs,scrambled,0.3441,11,217901,217996
smorf150817,38,0,0,sORFs,scrambled,0.3158,11,216845,216961
smorf150833,33,0,0,sORFs,scrambled,0.2626,11,212702,212803
smorf150879,47,0,0,sORFs,scrambled,0.3121,11,200258,200401
smorf150889,47,0,0,sORFs,scrambled,0.2979,11,195029,195172
smorf150895,30,0,0,sORFs,scrambled,0.4111,11,193346,193438
smorf150916,51,18,1,sORFs,scrambled,0.4052,11,188807,188962
smorf150951,29,0,0,sORFs,scrambled,0.4368,11,182489,182578
smorf150957,35,0,0,sORFs,scrambled,0.3619,11,180524,180631
smorf150960,34,0,0,sORFs,scrambled,0.1863,11,179489,179593
smorf150970,58,0,0,sORFs,scrambled,0.3621,11,176669,176845
smorf151027,35,0,0,sORFs,scrambled,0.3048,11,164501,164608
smorf151034,30,0,0,sORFs,scrambled,0.2333,11,163229,163321
smorf151038,32,24,1,sORFs,scrambled,0.4479,11,162905,163003
smorf151044,26,18,1,sORFs,scrambled,0.4744,11,158627,158707
smorf15106,27,0,0,sORFs,scrambled,0.358,2,431378,431461
smorf151088,38,0,0,sORFs,scrambled,0.307,11,146579,146695
smorf15109,28,0,0,sORFs,scrambled,0.2976,2,431051,431137
smorf1511,32,0,0,sORFs,scrambled,0.3438,1,198653,198751
smorf151100,27,0,0,sORFs,scrambled,0.4938,11,144341,144424
smorf151102,28,0,0,sORFs,scrambled,0.2619,11,143741,143827
smorf151104,60,30,1,sORFs,scrambled,0.4167,11,143321,143503
smorf151137,34,0,0,sORFs,scrambled,0.2549,11,136394,136498
smorf151164,27,0,0,sORFs,scrambled,0.358,11,130484,130567
smorf151167,27,0,0,sORFs,scrambled,0.3333,11,130274,130357
smorf151251,29,0,0,sORFs,scrambled,0.3908,11,107075,107164
smorf151269,27,0,0,sORFs,scrambled,0.2716,11,100199,100282
smorf151276,50,0,0,sORFs,scrambled,0.32,11,98102,98254
smorf151283,32,0,0,sORFs,scrambled,0.3646,11,96293,96391
smorf151297,46,0,0,sORFs,scrambled,0.2174,11,93917,94057
smorf1513,28,0,0,sORFs,scrambled,0.3214,1,199121,199207
smorf151326,28,0,0,sORFs,scrambled,0.3929,11,85928,86014
smorf151333,49,24,1,sORFs,scrambled,0.4354,11,83597,83746
smorf151336,42,0,0,sORFs,scrambled,0.3968,11,83045,83173
smorf151344,29,0,0,sORFs,scrambled,0.3563,11,80705,80794
smorf151356,28,0,0,sORFs,scrambled,0.3571,11,74501,74587
smorf151358,53,0,0,sORFs,scrambled,0.3082,11,74030,74191
smorf151371,88,0,0,sORFs,scrambled,0.2159,11,67733,67999
smorf151377,52,19,1,sORFs,scrambled,0.3846,11,63746,63904
smorf151435,133,0,0,sORFs,scrambled,0.3008,11,48173,48574
smorf151461,73,23,1,sORFs,scrambled,0.3653,11,38930,39151
smorf151478,33,0,0,sORFs,scrambled,0.2929,11,31778,31879
smorf151499,46,0,0,sORFs,scrambled,0.3116,11,24647,24787
smorf151511,29,0,0,sORFs,scrambled,0.2184,11,21350,21439
smorf151519,36,0,0,sORFs,scrambled,0.2778,11,19421,19531
smorf151527,35,17,1,sORFs,scrambled,0.381,11,17015,17122
smorf151529,40,0,0,sORFs,scrambled,0.25,11,16466,16588
smorf151544,30,0,0,sORFs,scrambled,0.2556,11,13631,13723
smorf15155,38,0,0,sORFs,scrambled,0.4825,2,419294,419410
smorf151557,27,0,0,sORFs,scrambled,0.4198,11,11600,11683
smorf151562,27,0,0,sORFs,scrambled,0.4938,11,8558,8641
smorf15158,47,0,0,sORFs,scrambled,0.2624,2,418154,418297
smorf151595,31,0,0,sORFs,scrambled,0.3333,11,818,913
smorf151603,84,0,0,sORFs,scrambled,0.3056,11,665551,665805
smorf151606,91,19,1,sORFs,scrambled,0.337,11,664708,664983
smorf151607,27,0,0,sORFs,scrambled,0.2963,11,664063,664146
smorf151608,28,20,1,sORFs,scrambled,0.3333,11,663547,663633
smorf151610,29,0,0,sORFs,scrambled,0.2529,11,663355,663444
smorf151623,80,18,1,sORFs,scrambled,0.3167,11,660613,660855
smorf151626,26,0,0,sORFs,scrambled,0.3077,11,657526,657606
smorf151649,29,0,0,sORFs,scrambled,0.3908,11,652390,652479
smorf15166,35,0,0,sORFs,scrambled,0.3143,2,415943,416050
smorf151660,30,0,0,sORFs,scrambled,0.3889,11,650545,650637
smorf151676,26,0,0,sORFs,scrambled,0.2564,11,644995,645075
smorf1517,36,0,0,sORFs,scrambled,0.287,1,199571,199681
smorf151705,40,0,0,sORFs,scrambled,0.3083,11,637972,638094
smorf151729,36,0,0,sORFs,scrambled,0.3426,11,630496,630606
smorf151731,74,0,0,sORFs,scrambled,0.3559,11,629887,630111
smorf151750,69,0,0,sORFs,scrambled,0.3188,11,625924,626133
smorf151753,52,0,0,sORFs,scrambled,0.4038,11,625426,625584
smorf151755,44,22,1,sORFs,scrambled,0.4773,11,625003,625137
smorf151770,26,0,0,sORFs,scrambled,0.2949,11,618787,618867
smorf151771,34,0,0,sORFs,scrambled,0.3627,11,618637,618741
smorf151783,52,0,0,sORFs,scrambled,0.2051,11,614920,615078
smorf151784,40,0,0,sORFs,scrambled,0.3167,11,614746,614868
smorf151859,36,23,1,sORFs,scrambled,0.5,11,590986,591096
smorf151864,30,0,0,sORFs,scrambled,0.2778,11,589444,589536
smorf151879,44,0,0,sORFs,scrambled,0.3561,11,584293,584427
smorf151884,53,0,0,sORFs,scrambled,0.3459,11,583048,583209
smorf151887,26,0,0,sORFs,scrambled,0.2692,11,581398,581478
smorf151889,62,0,0,sORFs,scrambled,0.3656,11,580624,580812
smorf151892,26,0,0,sORFs,scrambled,0.3333,11,578764,578844
smorf151919,54,0,0,sORFs,scrambled,0.3642,11,573103,573267
smorf15193,33,0,0,sORFs,scrambled,0.2828,2,410876,410977
smorf151942,42,0,0,sORFs,scrambled,0.2778,11,567034,567162
smorf151943,26,0,0,sORFs,scrambled,0.1923,11,566926,567006
smorf15195,31,0,0,sORFs,scrambled,0.3441,2,410546,410641
smorf151963,34,0,0,sORFs,scrambled,0.4412,11,562123,562227
smorf151977,28,19,1,sORFs,scrambled,0.619,11,557110,557196
smorf151984,80,20,1,sORFs,scrambled,0.4,11,556141,556383
smorf151985,28,21,1,sORFs,scrambled,0.5595,11,556048,556134
smorf151986,40,0,0,sORFs,scrambled,0.3583,11,555751,555873
smorf151996,34,0,0,sORFs,scrambled,0.4216,11,551350,551454
smorf152,61,0,0,sORFs,scrambled,0.3333,1,44863,45048
smorf15202,56,0,0,sORFs,scrambled,0.2202,2,408698,408868
smorf15204,34,0,0,sORFs,scrambled,0.2745,2,408512,408616
smorf15211,84,20,1,sORFs,scrambled,0.3056,2,407201,407455
smorf152118,29,0,0,sORFs,scrambled,0.3218,11,531955,532044
smorf152127,47,21,1,sORFs,scrambled,0.3475,11,530512,530655
smorf15213,34,18,1,sORFs,scrambled,0.3235,2,406475,406579
