"","nameNGO","nameINTER","INTER_length_nt","NGO_length_aa","NGO_no_hel","fract_lengths","coorStartNGO","coorEndNGO","coorStartINTER","coorEndINTER","ChromNGO","ChromINTER","bin"
"2646","smorf168715","chr12_1.502",611,31,0,0.1522,932598,932693,932354,932965,12,12,0.175
"2647","smorf168718","chr12_1.501",450,30,0,0.2,931905,931997,931754,932204,12,12,0.175
"2648","smorf168765","chr12_1.495",466,40,0,0.2575,921732,921854,921596,922062,12,12,0.275
"2649","smorf1688","chr01_1.3",1074,44,0,0.1229,9312,9446,9017,10091,1,1,0.125
"2650","smorf16884","chr02_1.395",1038,35,0,0.1012,718288,718395,717989,719027,2,2,0.125
"2651","smorf16887","chr02_1.393",351,30,0,0.2564,714586,714678,714450,714801,2,2,0.275
"2652","smorf168903","chr12_1.474",986,28,0,0.0852,877725,877811,877295,878281,12,12,0.075
"2653","smorf168940","chr12_1.467",569,65,0,0.3427,867147,867344,866783,867352,12,12,0.325
"2654","smorf168961","chr12_1.466",459,31,0,0.2026,862257,862352,862253,862712,12,12,0.225
"2655","smorf168990","chr12_1.461",807,46,0,0.171,854484,854624,854390,855197,12,12,0.175
"2656","smorf16903","chr02_1.389",734,34,0,0.139,706840,706944,706788,707522,2,2,0.125
"2657","smorf169051","chr12_1.452",1067,49,0,0.1378,839919,840068,839252,840319,12,12,0.125
"2658","smorf169052","chr12_1.452",1067,30,1,0.0843,839772,839864,839252,840319,12,12,0.075
"2659","smorf169066","chr12_1.449",812,42,0,0.1552,833631,833759,833538,834350,12,12,0.175
"2660","smorf169079","chr12_1.448",751,28,0,0.1119,830853,830939,830363,831114,12,12,0.125
"2661","smorf169086","chr12_1.446",702,68,1,0.2906,828396,828602,828026,828728,12,12,0.275
"2662","smorf169093","chr12_1.444",1234,29,0,0.0705,823122,823211,822592,823826,12,12,0.075
"2663","smorf169094","chr12_1.444",1234,47,0,0.1143,822804,822947,822592,823826,12,12,0.125
"2664","smorf169142","chr12_1.436",1178,27,0,0.0688,809835,809918,808818,809996,12,12,0.075
"2665","smorf169146","chr12_1.436",1178,42,0,0.107,809148,809276,808818,809996,12,12,0.125
"2666","smorf16915","chr02_1.385",746,45,0,0.181,701866,702003,701837,702583,2,2,0.175
"2667","smorf169200","chr12_1.421",989,27,0,0.0819,790383,790466,789679,790668,12,12,0.075
"2668","smorf169203","chr12_1.421",989,54,0,0.1638,789954,790118,789679,790668,12,12,0.175
"2669","smorf169236","chr12_1.415",794,37,0,0.1398,782055,782168,781379,782173,12,12,0.125
"2670","smorf16926","chr02_1.383",1051,26,0,0.0742,698218,698298,697297,698348,2,2,0.075
"2671","smorf16927","chr02_1.383",1051,59,1,0.1684,697759,697938,697297,698348,2,2,0.175
"2672","smorf169316","chr12_1.407",670,37,0,0.1657,764646,764759,764137,764807,12,12,0.175
"2673","smorf169344","chr12_1.404",646,37,0,0.1718,759162,759275,758835,759481,12,12,0.175
"2674","smorf169353","chr12_1.401",454,28,0,0.185,751830,751916,751771,752225,12,12,0.175
"2675","smorf169361","chr12_1.399",825,56,0,0.2036,747459,747629,747113,747938,12,12,0.225
"2676","smorf169362","chr12_1.399",825,32,0,0.1164,747339,747437,747113,747938,12,12,0.125
"2677","smorf169373","chr12_1.395",287,65,0,0.6794,743916,744113,743865,744152,12,12,0.675
"2678","smorf169450","chr12_1.388",523,32,0,0.1836,730554,730652,730303,730826,12,12,0.175
"2679","smorf16946","chr02_1.382",588,48,1,0.2449,694600,694746,694513,695101,2,2,0.225
"2680","smorf169462","chr12_1.387",903,43,0,0.1429,728184,728315,728053,728956,12,12,0.125
"2681","smorf169483","chr12_1.383",604,34,0,0.1689,722793,722897,722375,722979,12,12,0.175
"2682","smorf169486","chr12_1.382",270,29,0,0.3222,721476,721565,721432,721702,12,12,0.325
"2683","smorf169497","chr12_1.380",326,28,0,0.2577,719538,719624,719464,719790,12,12,0.275
"2684","smorf1695","chr01_1.4",1165,28,0,0.0721,11169,11255,10400,11565,1,1,0.075
"2685","smorf169535","chr12_1.374",854,29,0,0.1019,710748,710837,710138,710992,12,12,0.125
"2686","smorf169543","chr12_1.371",319,46,0,0.4326,707109,707249,707042,707361,12,12,0.425
"2687","smorf169556","chr12_1.367",503,49,0,0.2922,699831,699980,699497,700000,12,12,0.275
"2688","smorf169622","chr12_1.356",275,37,0,0.4036,679998,680111,679926,680201,12,12,0.425
"2689","smorf169634","chr12_1.354",163,34,0,0.6258,675501,675605,675457,675620,12,12,0.625
"2690","smorf169646","chr12_1.353",482,28,0,0.1743,673977,674063,673946,674428,12,12,0.175
"2691","smorf169647","chr12_1.352",493,41,0,0.2495,673461,673586,673336,673829,12,12,0.225
"2692","smorf169662","chr12_1.350",677,51,0,0.226,669741,669896,669664,670341,12,12,0.225
"2693","smorf169680","chr12_1.347",841,33,0,0.1177,665253,665354,665004,665845,12,12,0.125
"2694","smorf169681","chr12_1.347",841,45,0,0.1605,665058,665195,665004,665845,12,12,0.175
"2695","smorf169693","chr12_1.346",450,48,0,0.32,663102,663248,662835,663285,12,12,0.325
"2696","smorf169766","chr12_1.338",626,34,0,0.1629,645354,645458,644975,645601,12,12,0.175
"2697","smorf169779","chr12_1.334",402,59,0,0.4403,639963,640142,639916,640318,12,12,0.425
"2698","smorf169839","chr12_1.323",214,41,1,0.5748,617385,617510,617320,617534,12,12,0.575
"2699","smorf16986","chr02_1.378",176,38,1,0.6477,685288,685404,685256,685432,2,2,0.625
"2700","smorf169866","chr12_1.319",258,29,0,0.3372,609549,609638,609526,609784,12,12,0.325
"2701","smorf169944","chr12_1.304",973,45,1,0.1387,585909,586046,585492,586465,12,12,0.125
"2702","smorf169989","chr12_1.301",568,43,0,0.2271,577908,578039,577795,578363,12,12,0.225
"2703","smorf169990","chr12_1.301",568,27,0,0.1426,577812,577895,577795,578363,12,12,0.125
"2704","smorf169994","chr12_1.300",487,44,0,0.271,576672,576806,576339,576826,12,12,0.275
"2705","smorf170087","chr12_1.287",900,32,0,0.1067,554199,554297,553679,554579,12,12,0.125
"2706","smorf170089","chr12_1.287",900,61,0,0.2033,553860,554045,553679,554579,12,12,0.225
"2707","smorf170141","chr12_1.275",359,33,1,0.2758,538482,538583,538434,538793,12,12,0.275
"2708","smorf170147","chr12_1.274",582,36,0,0.1856,537114,537224,536691,537273,12,12,0.175
"2709","smorf170284","chr12_1.252",902,27,0,0.0898,498627,498710,498046,498948,12,12,0.075
"2710","smorf170297","chr12_1.248",1272,33,0,0.0778,490728,490829,490595,491867,12,12,0.075
"2711","smorf170300","chr12_1.247",476,40,0,0.2521,490038,490160,489930,490406,12,12,0.275
"2712","smorf170365","chr12_1.235",1707,26,1,0.0457,471558,471638,470406,472113,12,12,0.025
"2713","smorf170366","chr12_1.235",1707,29,0,0.051,471228,471317,470406,472113,12,12,0.075
"2714","smorf17050","chr02_1.365",475,29,0,0.1832,664924,665013,664672,665147,2,2,0.175
"2715","smorf170569","chr12_1.212",327,31,0,0.2844,418263,418358,418110,418437,12,12,0.275
"2716","smorf170575","chr12_1.211",347,43,0,0.3718,416709,416840,416659,417006,12,12,0.375
"2717","smorf170577","chr12_1.210",273,50,1,0.5495,415578,415730,415528,415801,12,12,0.525
"2718","smorf170596","chr12_1.207",529,30,0,0.1701,410376,410468,410194,410723,12,12,0.175
"2719","smorf170647","chr12_1.198",1539,41,0,0.0799,392979,393104,391945,393484,12,12,0.075
"2720","smorf170653","chr12_1.198",1539,37,0,0.0721,392163,392276,391945,393484,12,12,0.075
"2721","smorf170662","chr12_1.196",683,35,1,0.1537,390621,390728,390271,390954,12,12,0.175
"2722","smorf170743","chr12_1.180",656,30,0,0.1372,368295,368387,368125,368781,12,12,0.125
"2723","smorf170896","chr12_1.159",216,26,0,0.3611,322161,322241,322081,322297,12,12,0.375
"2724","smorf170998","chr12_1.153",421,39,1,0.2779,300327,300446,300252,300673,12,12,0.275
"2725","smorf171030","chr12_1.152",494,35,1,0.2126,296202,296309,296095,296589,12,12,0.225
"2726","smorf171078","chr12_1.144",470,43,0,0.2745,282555,282686,282457,282927,12,12,0.275
"2727","smorf171193","chr12_1.125",293,32,1,0.3276,251001,251099,250979,251272,12,12,0.325
"2728","smorf17121","chr02_1.357",753,36,1,0.1434,647518,647628,647127,647880,2,2,0.125
"2729","smorf171220","chr12_1.120",414,28,0,0.2029,245448,245534,245173,245587,12,12,0.225
"2730","smorf171243","chr12_1.115",955,68,0,0.2136,234318,234524,234082,235037,12,12,0.225
"2731","smorf171259","chr12_1.110",311,48,0,0.463,228693,228839,228597,228908,12,12,0.475
"2732","smorf171320","chr12_1.101",435,29,0,0.2,212214,212303,211934,212369,12,12,0.175
"2733","smorf171329","chr12_1.99",260,31,0,0.3577,208575,208670,208501,208761,12,12,0.375
"2735","smorf171416","chr12_1.84",681,57,1,0.2511,179928,180101,179605,180286,12,12,0.275
"2736","smorf171460","chr12_1.78",1057,39,0,0.1107,170466,170585,170280,171337,12,12,0.125
"2737","smorf171585","chr12_1.54",591,27,0,0.1371,131037,131120,130612,131203,12,12,0.125
"2738","smorf171654","chr12_1.45",929,27,0,0.0872,109677,109760,108971,109900,12,12,0.075
"2740","smorf171732","chr12_1.33",838,45,0,0.1611,86922,87059,86563,87401,12,12,0.175
"2741","smorf171797","chr12_1.22",416,39,0,0.2812,63762,63881,63644,64060,12,12,0.275
"2742","smorf171801","chr12_1.20",540,30,0,0.1667,52896,52988,52589,53129,12,12,0.175
"2743","smorf171818","chr12_1.18",1275,32,0,0.0753,49503,49601,48661,49936,12,12,0.075
"2744","smorf171820","chr12_1.18",1275,34,0,0.08,49083,49187,48661,49936,12,12,0.075
"2745","smorf171840","chr12_1.13",332,29,0,0.262,39708,39797,39470,39802,12,12,0.275
"2746","smorf171843","chr12_1.12",971,51,0,0.1576,36846,37001,36360,37331,12,12,0.175
"2747","smorf171854","chr12_1.10",1189,29,0,0.0732,32673,32762,31704,32893,12,12,0.075
"2748","smorf171855","chr12_1.10",1189,52,0,0.1312,32469,32627,31704,32893,12,12,0.125
"2749","smorf171856","chr12_1.10",1189,48,0,0.1211,32250,32396,31704,32893,12,12,0.125
"2750","smorf171883","chr12_1.8",414,49,0,0.3551,27147,27296,26994,27408,12,12,0.375
"2751","smorf171903","chr12_1.6",588,54,0,0.2755,23313,23477,22980,23568,12,12,0.275
"2752","smorf171909","chr12_1.5",634,31,0,0.1467,22263,22358,21839,22473,12,12,0.125
"2753","smorf171914","chr12_1.4",1430,32,0,0.0671,20406,20504,19707,21137,12,12,0.075
"2754","smorf171916","chr12_1.4",1430,27,0,0.0566,20118,20201,19707,21137,12,12,0.075
"2755","smorf171944","chr12_1.1",1202,42,0,0.1048,14151,14279,13445,14647,12,12,0.125
"2756","smorf172030","chr12_1.559",2031,45,1,0.0665,1062572,1062709,1060885,1062916,12,12,0.075
"2757","smorf172033","chr12_1.559",2031,44,0,0.065,1061147,1061281,1060885,1062916,12,12,0.075
"2758","smorf172034","chr12_1.559",2031,50,0,0.0739,1060967,1061119,1060885,1062916,12,12,0.075
"2759","smorf172037","chr12_1.558",1238,38,0,0.0921,1059461,1059577,1058516,1059754,12,12,0.075
"2760","smorf172039","chr12_1.558",1238,55,0,0.1333,1059164,1059331,1058516,1059754,12,12,0.125
"2761","smorf172040","chr12_1.558",1238,30,0,0.0727,1059044,1059136,1058516,1059754,12,12,0.075
"2762","smorf172041","chr12_1.558",1238,26,0,0.063,1058885,1058965,1058516,1059754,12,12,0.075
"2763","smorf172043","chr12_1.558",1238,26,1,0.063,1058528,1058608,1058516,1059754,12,12,0.075
"2764","smorf1721","chr01_1.7",7781,47,0,0.0181,14799,14942,13744,21525,1,1,0.025
"2765","smorf172108","chr12_1.551",1011,55,0,0.1632,1043441,1043608,1042984,1043995,12,12,0.175
"2766","smorf172110","chr12_1.551",1011,64,0,0.1899,1042997,1043191,1042984,1043995,12,12,0.175
"2767","smorf172126","chr12_1.548",328,29,1,0.2652,1035902,1035991,1035761,1036089,12,12,0.275
"2768","smorf172158","chr12_1.546",1065,30,0,0.0845,1030190,1030282,1029764,1030829,12,12,0.075
"2769","smorf172164","chr12_1.545",959,30,0,0.0938,1028441,1028533,1027890,1028849,12,12,0.075
"2770","smorf172194","chr12_1.542",373,38,0,0.3056,1022348,1022464,1022248,1022621,12,12,0.325
"2771","smorf172199","chr12_1.540",443,36,0,0.2438,1017980,1018090,1017694,1018137,12,12,0.225
"2772","smorf17222","chr02_1.344",1074,37,0,0.1034,625471,625584,624692,625766,2,2,0.125
"2773","smorf17226","chr02_1.342",429,44,0,0.3077,623230,623364,623142,623571,2,2,0.325
"2774","smorf172282","chr12_1.528",176,31,0,0.5284,990497,990592,990437,990613,12,12,0.525
"2775","smorf172293","chr12_1.527",314,38,0,0.3631,988115,988231,988110,988424,12,12,0.375
"2776","smorf172397","chr12_1.514",203,33,1,0.4877,956792,956893,956707,956910,12,12,0.475
"2777","smorf172421","chr12_1.510",682,41,0,0.1804,950660,950785,950470,951152,12,12,0.175
"2778","smorf172426","chr12_1.509",1073,41,0,0.1146,949670,949795,949190,950263,12,12,0.125
"2779","smorf172427","chr12_1.509",1073,27,1,0.0755,949289,949372,949190,950263,12,12,0.075
"2780","smorf172488","chr12_1.502",611,57,0,0.2799,932477,932650,932354,932965,12,12,0.275
"2781","smorf17250","chr02_1.337",270,55,1,0.6111,615931,616098,615851,616121,2,2,0.625
"2783","smorf172635","chr12_1.482",485,26,0,0.1608,897899,897979,897672,898157,12,12,0.175
"2784","smorf172702","chr12_1.474",986,32,1,0.0974,877640,877738,877295,878281,12,12,0.075
"2785","smorf172704","chr12_1.474",986,64,0,0.1947,877400,877594,877295,878281,12,12,0.175
"2786","smorf172742","chr12_1.466",459,50,0,0.3268,862355,862507,862253,862712,12,12,0.325
"2787","smorf172763","chr12_1.461",807,32,0,0.119,854411,854509,854390,855197,12,12,0.125
"2788","smorf172772","chr12_1.458",475,27,0,0.1705,852026,852109,852018,852493,12,12,0.175
"2789","smorf172814","chr12_1.453",416,26,1,0.1875,841043,841123,840913,841329,12,12,0.175
"2790","smorf172824","chr12_1.451",708,37,0,0.1568,837404,837517,837356,838064,12,12,0.175
"2791","smorf172851","chr12_1.448",751,42,0,0.1678,830438,830566,830363,831114,12,12,0.175
"2792","smorf172865","chr12_1.446",702,67,0,0.2863,828383,828586,828026,828728,12,12,0.275
"2793","smorf17292","chr02_1.327",457,33,0,0.2166,605830,605931,605503,605960,2,2,0.225
"2794","smorf172954","chr12_1.436",1178,31,1,0.0789,809219,809314,808818,809996,12,12,0.075
"2795","smorf17300","chr02_1.326",400,38,0,0.285,604279,604395,604102,604502,2,2,0.275
"2796","smorf173047","chr12_1.415",794,36,0,0.136,781523,781633,781379,782173,12,12,0.125
"2797","smorf173065","chr12_1.412",230,42,0,0.5478,777977,778105,777942,778172,12,12,0.525
"2798","smorf173106","chr12_1.407",670,65,0,0.291,764357,764554,764137,764807,12,12,0.275
"2799","smorf17318","chr02_1.323",593,26,0,0.1315,600151,600231,599954,600547,2,2,0.125
"2800","smorf173198","chr12_1.394",612,43,0,0.2108,737801,737932,737550,738162,12,12,0.225
"2801","smorf173227","chr12_1.388",523,38,0,0.218,730562,730678,730303,730826,12,12,0.225
"2803","smorf173284","chr12_1.376",321,63,0,0.5888,713234,713425,713160,713481,12,12,0.575
"2804","smorf17330","chr02_1.320",559,70,0,0.3757,595732,595944,595550,596109,2,2,0.375
"2805","smorf17343","chr02_1.318",731,45,0,0.1847,593254,593391,592769,593500,2,2,0.175
"2806","smorf17353","chr02_1.316",626,29,0,0.139,589441,589530,589109,589735,2,2,0.125
"2807","smorf173561","chr12_1.332",897,33,1,0.1104,634079,634180,633356,634253,12,12,0.125
"2808","smorf173563","chr12_1.332",897,47,0,0.1572,633674,633817,633356,634253,12,12,0.175
"2809","smorf173681","chr12_1.318",247,27,0,0.3279,607244,607327,607179,607426,12,12,0.325
"2810","smorf1737","chr01_1.7",7781,32,0,0.0123,17760,17858,13744,21525,1,1,0.025
"2811","smorf173798","chr12_1.299",232,27,0,0.3491,574046,574129,573920,574152,12,12,0.325
"2812","smorf173823","chr12_1.294",372,28,0,0.2258,566558,566644,566283,566655,12,12,0.225
"2813","smorf173828","chr12_1.293",328,26,0,0.2378,564653,564733,564533,564861,12,12,0.225
"2814","smorf173874","chr12_1.287",900,31,0,0.1033,553985,554080,553679,554579,12,12,0.125
"2815","smorf173892","chr12_1.282",242,28,1,0.3471,548864,548950,548771,549013,12,12,0.325
"2816","smorf173899","chr12_1.281",207,26,0,0.3768,547703,547783,547647,547854,12,12,0.375
"2817","smorf173918","chr12_1.278",363,37,0,0.3058,541715,541828,541575,541938,12,12,0.325
"2818","smorf173922","chr12_1.276",419,30,0,0.2148,539738,539830,539591,540010,12,12,0.225
"2819","smorf17393","chr02_1.306",480,34,1,0.2125,571933,572037,571885,572365,2,2,0.225
"2821","smorf174190","chr12_1.235",1707,55,0,0.0967,470924,471091,470406,472113,12,12,0.075
"2822","smorf174305","chr12_1.229",406,31,0,0.2291,447818,447913,447576,447982,12,12,0.225
"2823","smorf174311","chr12_1.228",835,34,0,0.1222,444929,445033,444689,445524,12,12,0.125
"2824","smorf174321","chr12_1.226",426,30,0,0.2113,441509,441601,441289,441715,12,12,0.225
"2825","smorf174323","chr12_1.224",546,34,0,0.1868,440099,440203,439824,440370,12,12,0.175
"2826","smorf174374","chr12_1.214",411,49,0,0.3577,425003,425152,424775,425186,12,12,0.375
"2827","smorf174375","chr12_1.214",411,28,0,0.2044,424844,424930,424775,425186,12,12,0.225
"2828","smorf174399","chr12_1.211",347,27,0,0.2334,416771,416854,416659,417006,12,12,0.225
"2829","smorf174400","chr12_1.210",273,32,1,0.3516,415637,415735,415528,415801,12,12,0.375
"2830","smorf17446","chr02_1.298",660,31,0,0.1409,561085,561180,560968,561628,2,2,0.125
"2831","smorf174486","chr12_1.198",1539,36,0,0.0702,392828,392938,391945,393484,12,12,0.075
"2832","smorf174488","chr12_1.198",1539,27,0,0.0526,392060,392143,391945,393484,12,12,0.075
"2833","smorf174494","chr12_1.196",683,27,0,0.1186,390653,390736,390271,390954,12,12,0.125
"2834","smorf174495","chr12_1.195",451,27,0,0.1796,388526,388609,388221,388672,12,12,0.175
"2835","smorf174496","chr12_1.195",451,70,1,0.4656,388262,388474,388221,388672,12,12,0.475
"2836","smorf174516","chr12_1.190",257,26,0,0.3035,380600,380680,380565,380822,12,12,0.325
"2837","smorf17452","chr02_1.297",349,59,1,0.5072,559816,559995,559722,560071,2,2,0.525
"2838","smorf174555","chr12_1.181",385,39,0,0.3039,369416,369535,369312,369697,12,12,0.325
"2839","smorf174556","chr12_1.180",656,62,1,0.2835,368522,368710,368125,368781,12,12,0.275
"2840","smorf174571","chr12_1.176",377,28,0,0.2228,363833,363919,363739,364116,12,12,0.225
"2841","smorf174665","chr12_1.160",365,40,1,0.3288,323231,323353,323179,323544,12,12,0.325
"2842","smorf17471","chr02_1.295",2238,28,0,0.0375,555187,555273,554304,556542,2,2,0.025
"2843","smorf17475","chr02_1.294",342,56,1,0.4912,553309,553479,553194,553536,2,2,0.475
"2844","smorf174794","chr12_1.141",235,47,0,0.6,278666,278809,278627,278862,12,12,0.575
"2845","smorf17482","chr02_1.292",761,33,0,0.1301,549658,549759,549003,549764,2,2,0.125
"2846","smorf17483","chr02_1.292",761,35,0,0.138,549103,549210,549003,549764,2,2,0.125
"2847","smorf174836","chr12_1.132",202,40,1,0.5941,264008,264130,263955,264157,12,12,0.575
"2848","smorf174848","chr12_1.130",431,60,1,0.4176,260618,260800,260548,260979,12,12,0.425
"2849","smorf174850","chr12_1.129",336,26,0,0.2321,259583,259663,259402,259738,12,12,0.225
"2850","smorf174875","chr12_1.126",780,37,1,0.1423,253508,253621,253081,253861,12,12,0.125
"2851","smorf174876","chr12_1.126",780,34,0,0.1308,253391,253495,253081,253861,12,12,0.125
"2852","smorf174877","chr12_1.126",780,27,0,0.1038,253301,253384,253081,253861,12,12,0.125
"2853","smorf1749","chr01_1.7",7781,55,0,0.0212,20553,20720,13744,21525,1,1,0.025
"2854","smorf174910","chr12_1.118",824,40,0,0.1456,241976,242098,241408,242232,12,12,0.125
"2855","smorf174911","chr12_1.118",824,37,0,0.1347,241727,241840,241408,242232,12,12,0.125
"2856","smorf174919","chr12_1.116",297,31,1,0.3131,237827,237922,237704,238001,12,12,0.325
"2857","smorf174941","chr12_1.115",955,41,0,0.1288,234815,234940,234082,235037,12,12,0.125
"2858","smorf174954","chr12_1.110",311,26,0,0.2508,228713,228793,228597,228908,12,12,0.275
"2859","smorf174973","chr12_1.107",552,28,0,0.1522,222431,222517,222133,222685,12,12,0.175
"2860","smorf175038","chr12_1.96",699,57,0,0.2446,202829,203002,202591,203290,12,12,0.225
"2861","smorf175065","chr12_1.90",1170,33,0,0.0846,194252,194353,193282,194452,12,12,0.075
"2862","smorf175070","chr12_1.89",535,41,0,0.2299,187265,187390,187128,187663,12,12,0.225
"2863","smorf175084","chr12_1.86",217,26,0,0.3594,183407,183487,183404,183621,12,12,0.375
"2864","smorf17510","chr02_1.286",281,55,0,0.5872,539746,539913,539699,539980,2,2,0.575
"2865","smorf175112","chr12_1.84",681,30,0,0.1322,179660,179752,179605,180286,12,12,0.125
"2866","smorf175134","chr12_1.78",1057,38,1,0.1079,170567,170683,170280,171337,12,12,0.125
"2867","smorf175136","chr12_1.78",1057,37,0,0.105,170306,170419,170280,171337,12,12,0.125
"2868","smorf175192","chr12_1.68",543,42,1,0.232,159731,159859,159504,160047,12,12,0.225
"2869","smorf17523","chr02_1.284",478,49,1,0.3075,536299,536448,536090,536568,2,2,0.325
